1/5/2022,S001,P0011,fruits,North,485,44,191,54.08,53.31,5,Sunny,1,52.89,Spring
1/5/2022,S001,P0012,Battery,West,414,78,91,76.67,93.96,20,Sunny,0,98.29,Summer
1/5/2022,S001,P0013,Toothpaste,East,370,57,24,55.73,83.3,0,Snowy,0,82.46,Summer
1/5/2022,S001,P0014,Toothpaste,North,233,161,171,155.79,12.66,15,Rainy,1,12.38,Autumn
1/5/2022,S001,P0015,Toothpaste,West,272,172,139,183.33,55.77,20,Rainy,1,59.56,Winter
1/5/2022,S001,P0016,fruits,East,189,132,196,143.24,30.15,15,Rainy,0,26.17,Autumn
1/5/2022,S001,P0017,Battery,East,120,46,156,53.06,63.75,5,Snowy,0,60.02,Winter
1/5/2022,S001,P0018,fruits,South,248,17,200,17.8,97.51,10,Snowy,0,97.99,Spring
1/5/2022,S001,P0019,Battery,West,492,38,167,47.82,49.8,5,Rainy,1,47.76,Autumn
1/5/2022,S001,P0020,Toothpaste,West,355,11,26,4.5,33.3,10,Rainy,0,37.71,Winter
1/6/2022,S001,P0001,Battery,East,198,37,155,39.09,91.05,5,Snowy,0,87.3,Summer
1/6/2022,S001,P0002,Ice Cream,East,262,230,114,228.65,47.32,0,Rainy,0,45.33,Winter
1/6/2022,S001,P0003,Toothpaste,West,91,58,187,50.51,54.78,20,Sunny,0,52,Autumn
1/6/2022,S001,P0004,Ice Cream,West,466,305,123,319.77,41.72,15,Snowy,0,38.59,Autumn
1/6/2022,S001,P0005,fruits,East,129,120,195,115.29,37.57,0,Snowy,1,33.29,Autumn
1/6/2022,S001,P0006,Toothpaste,West,57,2,110,1.05,83.4,0,Rainy,1,86.18,Autumn
1/6/2022,S001,P0007,Battery,South,76,35,49,45.45,99.12,5,Sunny,1,104.06,Summer
1/6/2022,S001,P0008,vegetables,West,445,171,84,184.96,34.4,10,Cloudy,0,38.52,Spring
1/6/2022,S001,P0009,Ice Cream,East,277,195,134,198.09,59.33,20,Snowy,1,62.02,Autumn
1/6/2022,S001,P0010,vegetables,East,204,97,143,98.82,33.79,15,Cloudy,1,36.98,Winter
1/6/2022,S001,P0011,Toothpaste,East,200,177,49,173.24,60.79,20,Cloudy,1,61.26,Spring
1/6/2022,S001,P0012,fruits,North,59,1,88,-8.37,63.21,0,Rainy,0,60.48,Spring
1/6/2022,S001,P0013,Ice Cream,West,185,181,189,174.85,64.04,20,Rainy,0,65.45,Autumn
1/6/2022,S001,P0014,Ice Cream,South,201,100,86,115.25,46.65,10,Rainy,0,43.83,Winter
1/6/2022,S001,P0015,Ice Cream,South,388,1,37,12.68,92.22,0,Cloudy,0,92.67,Spring
1/6/2022,S001,P0016,vegetables,East,481,429,164,425.85,28.27,10,Cloudy,1,25.68,Autumn
1/6/2022,S001,P0017,Battery,West,379,26,23,42.81,22.57,5,Rainy,1,21.48,Summer
1/6/2022,S001,P0018,Battery,East,423,176,90,172.13,81.55,10,Snowy,0,76.9,Winter
1/6/2022,S001,P0019,Ice Cream,South,66,15,126,19.63,96.19,5,Rainy,1,93.01,Spring
1/6/2022,S001,P0020,vegetables,North,98,2,60,2.68,79.76,0,Rainy,0,78.21,Winter
1/7/2022,S001,P0001,Ice Cream,North,195,107,106,117.92,53.99,10,Sunny,1,58.8,Winter
1/7/2022,S001,P0002,vegetables,North,255,115,66,125.73,80.82,5,Rainy,0,81.11,Winter
1/7/2022,S001,P0003,Battery,North,487,32,157,33.38,63.07,0,Sunny,0,67.25,Winter
1/7/2022,S001,P0004,Ice Cream,West,339,307,183,303.88,10.74,15,Snowy,0,11.3,Winter
1/7/2022,S001,P0005,vegetables,West,120,92,170,88.38,29.63,15,Cloudy,0,30.55,Spring
1/7/2022,S001,P0006,Ice Cream,South,399,23,36,22.3,27.88,20,Rainy,1,30.02,Winter
1/7/2022,S001,P0007,vegetables,North,461,429,25,440.06,50.47,10,Rainy,1,46.52,Summer
1/7/2022,S001,P0008,vegetables,East,193,64,191,67.54,37.99,20,Rainy,0,33.1,Summer
1/7/2022,S001,P0009,Battery,West,402,242,126,258.36,48.3,0,Snowy,0,50.42,Autumn
1/7/2022,S001,P0010,fruits,East,438,20,139,39.58,55.07,0,Cloudy,0,53.32,Autumn
1/7/2022,S001,P0011,vegetables,North,275,102,117,107.22,73.88,10,Snowy,1,70.41,Summer
1/7/2022,S001,P0012,fruits,South,446,118,109,137.16,65.47,20,Snowy,0,67.26,Summer
1/7/2022,S001,P0013,Toothpaste,North,137,71,122,70.21,37.22,10,Snowy,0,33.29,Summer
1/7/2022,S001,P0014,Battery,East,189,115,86,129.39,51.17,0,Cloudy,1,54.34,Spring
1/7/2022,S001,P0015,Battery,East,311,128,165,133.63,12.36,0,Rainy,0,9.38,Spring
1/7/2022,S001,P0016,vegetables,East,178,161,36,166.56,82.49,5,Sunny,1,79.98,Autumn
1/7/2022,S001,P0017,Ice Cream,South,299,66,185,74.5,13.81,0,Snowy,1,9.33,Spring
1/7/2022,S001,P0018,Toothpaste,South,109,87,188,98.78,58.5,15,Cloudy,1,55.07,Winter
1/7/2022,S001,P0019,Toothpaste,South,159,46,29,54.36,65.57,0,Rainy,1,61.51,Winter
1/7/2022,S001,P0020,Battery,West,402,124,167,142,52.47,20,Rainy,0,50.87,Summer
1/8/2022,S001,P0001,Ice Cream,East,231,2,119,0.84,66.3,20,Cloudy,1,63.82,Winter
1/8/2022,S001,P0002,fruits,South,55,33,34,44.32,72.12,5,Rainy,0,73.33,Autumn
1/8/2022,S001,P0003,Battery,East,338,123,90,135.43,39.4,10,Rainy,1,35.41,Autumn
1/8/2022,S001,P0004,Toothpaste,North,420,79,141,89.99,40.63,0,Rainy,0,40.25,Summer
1/8/2022,S001,P0005,fruits,West,355,217,177,236.6,20.73,10,Rainy,1,16.33,Summer
1/8/2022,S001,P0006,Battery,East,104,14,26,26.24,53.8,20,Cloudy,0,50.16,Winter
1/8/2022,S001,P0007,Ice Cream,North,264,172,145,171.54,13.51,15,Sunny,1,16.04,Winter
1/8/2022,S001,P0008,Toothpaste,North,215,58,97,55.22,14.55,20,Cloudy,0,12.21,Summer
1/8/2022,S001,P0009,Battery,South,375,162,64,160.95,22.53,20,Cloudy,0,24.44,Autumn
1/8/2022,S001,P0010,Ice Cream,North,253,186,45,185.53,64.49,10,Rainy,1,65.01,Winter
1/8/2022,S001,P0011,Ice Cream,South,357,106,117,96.63,22.11,20,Cloudy,1,25.81,Summer
1/8/2022,S001,P0012,Ice Cream,North,264,229,71,226.07,79.77,5,Snowy,1,79.7,Winter
1/8/2022,S001,P0013,Battery,South,332,261,66,275.59,76.62,0,Rainy,0,75.03,Autumn
1/8/2022,S001,P0014,Ice Cream,South,290,142,158,140.55,49.74,5,Cloudy,0,53.24,Summer
1/8/2022,S001,P0015,fruits,South,368,255,66,263.26,10.98,5,Sunny,0,13.59,Spring
1/8/2022,S001,P0016,Battery,South,361,42,99,48.81,32.13,5,Cloudy,0,37.04,Summer
1/8/2022,S001,P0017,vegetables,North,467,248,106,252.57,42.26,15,Rainy,1,40.43,Winter
1/8/2022,S001,P0018,Ice Cream,West,296,58,71,65.67,79.68,5,Snowy,0,76.69,Summer
1/8/2022,S001,P0019,Ice Cream,South,440,127,69,136.09,12.22,0,Rainy,0,11.92,Winter
1/8/2022,S001,P0020,fruits,South,348,151,126,154.58,65.67,15,Cloudy,1,68.33,Winter
1/9/2022,S001,P0001,Battery,South,373,350,178,352.24,41.72,0,Sunny,1,38.68,Summer
1/9/2022,S001,P0002,vegetables,North,142,9,67,28.55,96.33,15,Cloudy,1,95.03,Spring
1/9/2022,S001,P0003,Toothpaste,East,153,153,107,147.91,18.67,5,Sunny,1,19.14,Autumn
1/9/2022,S001,P0004,fruits,West,410,5,188,17.43,64.74,15,Snowy,0,65.03,Summer
1/9/2022,S001,P0005,Toothpaste,North,471,343,32,353.75,83.56,0,Sunny,0,86.48,Spring
1/9/2022,S001,P0006,fruits,North,199,45,174,41.19,59.23,5,Rainy,0,54.92,Winter
1/9/2022,S001,P0007,Battery,South,81,81,177,98.81,34.2,15,Sunny,1,37.95,Autumn
1/9/2022,S001,P0008,vegetables,East,247,194,80,202.27,83.93,10,Snowy,0,84.92,Autumn
1/9/2022,S001,P0009,vegetables,West,285,169,46,171.32,75.93,20,Cloudy,1,78.51,Spring
1/9/2022,S001,P0010,Toothpaste,South,97,40,148,38.87,69.78,15,Cloudy,1,65.21,Summer
1/9/2022,S001,P0011,fruits,North,361,106,28,123.38,52.18,5,Cloudy,1,50.67,Spring
1/9/2022,S001,P0012,Battery,South,94,50,101,56.16,13.88,20,Rainy,0,13.91,Autumn
1/9/2022,S001,P0013,Toothpaste,North,219,85,142,90.58,44.84,20,Sunny,0,44.08,Spring
1/9/2022,S001,P0014,Battery,East,194,51,63,68.07,78.24,5,Snowy,0,79.19,Summer
1/9/2022,S001,P0015,Toothpaste,East,424,342,108,340.97,44.74,10,Snowy,1,45.62,Spring
1/9/2022,S001,P0016,Battery,East,458,98,52,100.51,52.49,5,Cloudy,1,49.14,Spring
1/9/2022,S001,P0017,Battery,North,487,418,98,433.88,91.79,5,Snowy,1,90.65,Winter
1/9/2022,S001,P0018,vegetables,North,363,316,107,306.77,52.06,5,Rainy,0,50.29,Summer
1/9/2022,S001,P0019,fruits,West,317,284,78,292.13,37.43,5,Snowy,0,33.91,Autumn
1/9/2022,S001,P0020,Toothpaste,North,351,55,33,66.56,10.99,0,Cloudy,0,7.6,Spring
1/10/2022,S001,P0001,Battery,West,327,36,132,39.5,32.68,5,Snowy,1,34.71,Summer
1/10/2022,S001,P0002,Toothpaste,South,222,183,121,173.86,42.03,5,Rainy,0,41.89,Autumn
1/10/2022,S001,P0003,fruits,West,120,38,177,31.02,29.15,10,Snowy,0,24.21,Spring
1/10/2022,S001,P0004,Battery,East,147,18,124,15.62,74.05,20,Cloudy,1,76.45,Summer
1/10/2022,S001,P0005,Toothpaste,East,120,59,108,76.93,23.43,20,Cloudy,1,19.08,Winter
1/10/2022,S001,P0006,Toothpaste,West,346,151,57,150.5,27.82,5,Snowy,0,25.22,Spring
1/10/2022,S001,P0007,vegetables,South,481,323,113,317.12,84.01,0,Rainy,0,82.9,Autumn
1/10/2022,S001,P0008,Ice Cream,West,318,76,189,70.45,48.96,5,Cloudy,0,47.4,Summer
1/10/2022,S001,P0009,Toothpaste,North,170,138,162,141.94,43.24,0,Cloudy,1,42.57,Spring
1/10/2022,S001,P0010,vegetables,East,324,113,82,111.02,63.67,0,Snowy,0,60.13,Autumn
1/10/2022,S001,P0011,vegetables,North,393,88,146,89.39,11.14,0,Cloudy,1,12.33,Spring
1/10/2022,S001,P0012,fruits,West,444,16,158,8.63,18.93,10,Cloudy,1,19.04,Spring
1/10/2022,S001,P0013,vegetables,North,495,284,188,294.19,86.6,10,Sunny,1,83.44,Autumn
1/10/2022,S001,P0014,Ice Cream,West,282,269,139,288.12,24.95,0,Snowy,1,22.85,Autumn
1/10/2022,S001,P0015,vegetables,East,413,381,66,394,56.71,20,Sunny,0,56.78,Summer
1/10/2022,S001,P0016,vegetables,North,230,80,44,99.31,58.05,20,Snowy,1,53.34,Winter
1/10/2022,S001,P0017,vegetables,West,301,84,191,90.29,83.04,0,Cloudy,0,80.87,Spring
1/10/2022,S001,P0018,Ice Cream,West,263,8,59,11.98,81.47,20,Sunny,1,83.82,Spring
1/10/2022,S001,P0019,vegetables,North,100,65,50,68.14,46.67,5,Cloudy,0,50.75,Winter
1/10/2022,S001,P0020,Battery,North,343,221,96,214.44,24.61,5,Cloudy,0,23.61,Summer
1/11/2022,S001,P0001,Ice Cream,West,101,16,193,16.11,27.53,5,Rainy,1,27.08,Autumn
1/11/2022,S001,P0002,Ice Cream,North,127,124,143,123.66,37.38,10,Rainy,0,32.62,Summer
1/11/2022,S001,P0003,Ice Cream,South,292,9,133,2.7,50.84,20,Cloudy,0,47.23,Winter
1/11/2022,S001,P0004,Ice Cream,West,373,344,67,362.44,35.38,20,Cloudy,1,37.69,Spring
1/11/2022,S001,P0005,Toothpaste,West,297,263,90,254.9,84.84,15,Sunny,1,84.34,Spring
1/11/2022,S001,P0006,fruits,South,357,259,185,273.03,78.72,0,Sunny,1,81.3,Spring
1/11/2022,S001,P0007,fruits,East,416,79,105,70.02,74.55,5,Rainy,1,79.42,Summer
1/11/2022,S001,P0008,Battery,West,305,230,196,232.49,67.34,5,Sunny,0,65.41,Summer
1/11/2022,S001,P0009,Battery,West,358,183,119,186.8,49.71,15,Sunny,0,51.53,Autumn
1/11/2022,S001,P0010,vegetables,East,172,144,46,158.27,98.8,15,Snowy,0,100.38,Autumn
1/11/2022,S001,P0011,Toothpaste,South,292,249,168,264.12,63.1,15,Rainy,0,63.62,Summer
1/11/2022,S001,P0012,Toothpaste,East,205,3,120,-6.05,38.97,20,Sunny,1,41.52,Winter
1/11/2022,S001,P0013,Ice Cream,North,241,213,72,219.8,94.9,15,Rainy,1,92.72,Summer
1/11/2022,S001,P0014,Toothpaste,South,217,57,69,57.46,26.07,0,Sunny,0,22.55,Winter
1/11/2022,S001,P0015,vegetables,North,51,38,196,48.25,27.47,0,Rainy,1,24.16,Spring
1/11/2022,S001,P0016,fruits,North,412,302,192,305.39,44.77,20,Sunny,1,49.66,Spring
1/11/2022,S001,P0017,fruits,East,361,136,65,144.26,54.54,15,Sunny,1,54.89,Summer
1/11/2022,S001,P0018,vegetables,West,364,54,165,60.77,83.03,20,Cloudy,1,84.29,Spring
1/11/2022,S001,P0019,vegetables,South,417,410,96,425.75,10.17,0,Rainy,0,9.52,Winter
1/11/2022,S001,P0020,Toothpaste,West,251,168,168,160.65,30,10,Cloudy,1,32.95,Autumn
1/12/2022,S001,P0001,Toothpaste,South,145,104,189,100.32,92.92,0,Snowy,0,97.59,Winter
1/12/2022,S001,P0002,Toothpaste,East,85,63,155,77.52,26.45,10,Snowy,0,24.61,Spring
1/12/2022,S001,P0003,vegetables,West,207,164,33,169.01,14.77,0,Cloudy,1,17.97,Autumn
1/12/2022,S001,P0004,fruits,North,459,69,143,67.99,43.89,5,Sunny,0,48.34,Autumn
1/12/2022,S001,P0005,Ice Cream,West,182,13,150,26.65,72.92,5,Rainy,1,77.6,Winter
1/12/2022,S001,P0006,Battery,South,376,176,29,189.61,66.77,10,Rainy,1,66.38,Spring
1/12/2022,S001,P0007,Toothpaste,East,471,152,141,161.91,66.26,0,Sunny,1,62.28,Spring
1/12/2022,S001,P0008,vegetables,West,432,0,33,-3.55,55.07,0,Cloudy,0,51.15,Autumn
1/12/2022,S001,P0009,Battery,West,145,33,51,30.37,28.91,5,Cloudy,1,28.56,Spring
1/12/2022,S001,P0010,Toothpaste,West,275,3,124,17.98,82.89,0,Snowy,0,82.08,Spring
1/12/2022,S001,P0011,Ice Cream,East,393,327,35,323.43,54.17,20,Snowy,0,50.14,Autumn
1/12/2022,S001,P0012,vegetables,South,472,146,185,147.2,33.72,20,Rainy,0,35.63,Spring
1/12/2022,S001,P0013,Ice Cream,West,52,38,112,47.44,88.96,15,Cloudy,1,88.07,Winter
1/12/2022,S001,P0014,fruits,North,314,106,54,119.61,37,15,Rainy,0,36.54,Spring
1/12/2022,S001,P0015,Battery,North,373,297,102,309.41,86,15,Cloudy,1,89.39,Spring
1/12/2022,S001,P0016,Ice Cream,East,186,31,95,50.56,55.14,5,Cloudy,1,51.15,Winter
1/12/2022,S001,P0017,fruits,North,430,18,191,25.03,54.14,10,Cloudy,0,51.21,Summer
1/12/2022,S001,P0018,Battery,East,484,296,58,309.76,70.22,15,Sunny,1,69.04,Autumn
1/12/2022,S001,P0019,Ice Cream,East,490,444,37,444.13,86.87,20,Snowy,0,89.3,Summer
1/12/2022,S001,P0020,Ice Cream,South,346,153,96,158.81,98.16,15,Sunny,0,97.52,Summer
1/13/2022,S001,P0001,Ice Cream,East,110,80,190,78.64,17.27,15,Snowy,1,21.79,Spring
1/13/2022,S001,P0002,fruits,West,465,310,157,308.77,82.04,10,Rainy,0,83.15,Winter
1/13/2022,S001,P0003,fruits,East,50,1,101,10.7,69.18,10,Rainy,1,66.84,Summer
1/13/2022,S001,P0004,Toothpaste,South,229,70,178,81.75,61.99,15,Cloudy,0,59.74,Winter
1/13/2022,S001,P0005,Toothpaste,East,490,254,44,262.28,31.66,0,Cloudy,0,33.73,Spring
1/13/2022,S001,P0006,Toothpaste,East,279,135,94,154.63,10.7,15,Snowy,0,8.63,Winter
1/13/2022,S001,P0007,Battery,North,408,245,35,250.89,82.49,15,Cloudy,0,79.53,Spring
1/13/2022,S001,P0008,fruits,West,134,122,164,135.25,13.38,10,Cloudy,1,18.17,Summer
1/13/2022,S001,P0009,vegetables,East,292,26,145,19.26,99.4,15,Snowy,0,99.92,Summer
1/13/2022,S001,P0010,Toothpaste,North,264,25,52,37.05,80.1,0,Snowy,1,75.75,Summer
1/13/2022,S001,P0011,Toothpaste,West,185,24,27,25.87,40.19,10,Rainy,0,40.99,Winter
1/13/2022,S001,P0012,Ice Cream,North,144,9,129,17.74,28.44,20,Snowy,0,31.73,Summer
1/13/2022,S001,P0013,Toothpaste,North,158,80,163,78.09,60.98,10,Rainy,1,64.65,Autumn
1/13/2022,S001,P0014,Toothpaste,South,79,58,158,73.54,96.24,10,Cloudy,1,100.59,Autumn
1/13/2022,S001,P0015,Ice Cream,South,235,55,173,74.65,46.08,10,Rainy,0,45.39,Summer
1/13/2022,S001,P0016,Toothpaste,East,91,19,126,9.24,35.05,5,Rainy,1,33.47,Autumn
1/13/2022,S001,P0017,Ice Cream,East,72,52,138,69.1,22.25,20,Sunny,1,17.44,Winter
1/13/2022,S001,P0018,Toothpaste,South,348,198,138,209.45,22.31,0,Cloudy,0,21.01,Summer
1/13/2022,S001,P0019,Ice Cream,West,236,196,100,197.28,43.23,20,Cloudy,1,47.27,Autumn
1/13/2022,S001,P0020,Toothpaste,South,271,152,131,148.94,90.75,0,Sunny,0,88.24,Summer
1/14/2022,S001,P0001,Toothpaste,North,199,177,44,193.23,90.05,20,Snowy,0,87.05,Winter
1/14/2022,S001,P0002,Toothpaste,North,374,236,59,250.96,50.09,10,Snowy,0,51.82,Autumn
1/14/2022,S001,P0003,Toothpaste,East,91,61,150,57.11,53.89,20,Cloudy,0,49.41,Spring
1/14/2022,S001,P0004,vegetables,North,205,160,166,169.36,14.39,15,Rainy,1,15.7,Spring
